Player name,Rating,Won,Draw,Lost,Joined,Last Online,Scraping time,Last Online chess.com server time
Dawaa1370,617,25.0,0.0,34.0,"Jun 26, 2019","Nov 23, 2022",2023-04-03 12:57:38,2022-11-23 00:00:00
Swan_Estate,617,43.0,4.0,36.0,"Jan 31, 2023",7 days ago,2023-04-03 12:57:44,2023-03-26 17:57:44
ryoshinloveu,617,121.0,10.0,82.0,"Jan 25, 2023",10 hours ago,2023-04-03 12:57:52,2023-04-02 07:57:52
yuji7,617,88.0,1.0,92.0,"Jun 7, 2015",6 days ago,2023-04-03 12:57:58,2023-03-27 17:57:58
TalkeLakee,617,19.0,0.0,14.0,"Dec 4, 2022",16 hours ago,2023-04-03 12:58:05,2023-04-02 01:58:05
Ruri_1999,617,32.0,0.0,8.0,"Sep 18, 2022","Oct 1, 2022",2023-04-03 12:58:12,2022-10-01 00:00:00
wakk11ga,617,156.0,2.0,159.0,"Apr 28, 2022","Feb 18, 2023",2023-04-03 12:58:19,2023-02-18 00:00:00
GM_Oozeyy,617,68.0,5.0,101.0,"Apr 16, 2022",1 day ago,2023-04-03 12:58:25,2023-04-01 17:58:25
adobongpaksiw,617,24.0,1.0,29.0,"Sep 20, 2021","Jul 27, 2022",2023-04-03 12:58:32,2022-07-27 00:00:00
lilnand,617,32.0,5.0,41.0,"May 12, 2021","Feb 20, 2023",2023-04-03 12:58:38,2023-02-20 00:00:00
Nyamtachi,617,340.0,6.0,352.0,"Apr 9, 2021",1 day ago,2023-04-03 12:58:45,2023-04-01 17:58:45
zukazukazuka,617,2522.0,159.0,2783.0,"Aug 25, 2013",2 hours ago,2023-04-03 12:58:52,2023-04-02 15:58:52
Kazukiiiiiii,617,14.0,1.0,19.0,"Jan 28, 2021",55 minutes ago,2023-04-03 12:58:59,2023-04-02 17:03:59
dead,616,79.0,13.0,95.0,"Jul 24, 2020",22 hours ago,2023-04-03 12:59:06,2023-04-01 19:59:06
kevinsaidbun,616,10.0,2.0,16.0,"Jul 7, 2020","Feb 24, 2023",2023-04-03 12:59:13,2023-02-24 00:00:00
aminefrioua,616,32.0,1.0,37.0,"Jun 11, 2020","Feb 24, 2023",2023-04-03 12:59:19,2023-02-24 00:00:00
mershun,616,92.0,10.0,90.0,"Feb 29, 2020","Feb 13, 2023",2023-04-03 12:59:26,2023-02-13 00:00:00
Daiki_0000,616,10.0,2.0,23.0,"May 5, 2018",13 hours ago,2023-04-03 12:59:33,2023-04-02 04:59:33
IWMID,616,70.0,14.0,102.0,"Feb 20, 2023",18 days ago,2023-04-03 12:59:39,2023-03-15 17:59:39
AnosVoldigoad142,616,13.0,0.0,18.0,"Jan 31, 2023",15 hours ago,2023-04-03 12:59:46,2023-04-02 02:59:46
Mr_Tatsumi,616,217.0,31.0,234.0,"Oct 31, 2022",8 hours ago,2023-04-03 12:59:52,2023-04-02 09:59:52
ddum4,616,16.0,0.0,36.0,"Sep 8, 2022",16 days ago,2023-04-03 13:00:00,2023-03-17 18:00:00
tomiekawakamii,616,31.0,4.0,17.0,"May 3, 2022",11 days ago,2023-04-03 13:00:06,2023-03-22 18:00:06
na7na7na7,616,480.0,43.0,460.0,"Feb 2, 2022",3 days ago,2023-04-03 13:00:13,2023-03-30 18:00:13
LarryBirdsong33,616,481.0,22.0,457.0,"Nov 8, 2021",19 days ago,2023-04-03 13:00:20,2023-03-14 18:00:20
fumiya09,616,550.0,21.0,499.0,"Sep 7, 2021","May 4, 2022",2023-04-03 13:00:26,2022-05-04 00:00:00
kindodl,616,,,,"Jun 28, 2021","Jun 1, 2022",2023-04-03 13:00:33,2022-06-01 00:00:00
HisoPotato,616,151.0,9.0,123.0,"Dec 18, 2020",2 days ago,2023-04-03 13:00:39,2023-03-31 18:00:39
Honestlyy,616,159.0,15.0,165.0,"Dec 2, 2020","Jul 26, 2022",2023-04-03 13:00:47,2022-07-26 00:00:00
Keshav9445,615,49.0,8.0,44.0,"Oct 14, 2020","Jun 30, 2022",2023-04-03 13:00:53,2022-06-30 00:00:00
Kalaa_III,615,89.0,18.0,83.0,"May 29, 2020","Nov 14, 2021",2023-04-03 13:01:00,2021-11-14 00:00:00
ChiffonnGreene,615,122.0,13.0,156.0,"Jun 8, 2019","Dec 30, 2021",2023-04-03 13:01:07,2021-12-30 00:00:00
GM_kimipoo,615,30.0,5.0,39.0,"Mar 29, 2018",1 day ago,2023-04-03 13:01:13,2023-04-01 18:01:13
hamtel,615,51.0,5.0,73.0,"May 15, 2016",2 hours ago,2023-04-03 13:01:20,2023-04-02 16:01:20
VinegarBoyz,615,51.0,4.0,77.0,"Feb 6, 2023",57 minutes ago,2023-04-03 13:01:27,2023-04-02 17:04:27
Elamane1,615,174.0,18.0,129.0,"Jan 8, 2023",11 days ago,2023-04-03 13:01:34,2023-03-22 18:01:34
Ceolyuki,615,28.0,6.0,26.0,"Jan 1, 2023",10 days ago,2023-04-03 13:01:41,2023-03-23 18:01:41
iknowyesokay,615,47.0,1.0,66.0,"Jul 27, 2022",2 days ago,2023-04-03 13:01:48,2023-03-31 18:01:48
average_housemaid,615,109.0,10.0,108.0,"Jul 14, 2022",1 day ago,2023-04-03 13:01:54,2023-04-01 18:01:54
schrz,615,12.0,0.0,22.0,"May 11, 2022",12 days ago,2023-04-03 13:02:01,2023-03-21 18:02:01
ktamabrave,615,53.0,4.0,39.0,"Mar 26, 2022",Just now,2023-04-03 13:02:07,2023-04-02 18:02:07
misterX3Y3Z33XYZ,615,29.0,3.0,57.0,"Jan 22, 2022",Just now,2023-04-03 13:02:13,2023-04-02 18:02:13
Fire_Ranger,615,143.0,17.0,137.0,"Sep 15, 2021",2 days ago,2023-04-03 13:02:20,2023-03-31 18:02:20
physaliaphysalia,615,122.0,8.0,143.0,"Mar 28, 2021","Feb 11, 2023",2023-04-03 13:02:27,2023-02-11 00:00:00
MohamedAli1239,615,227.0,8.0,210.0,"Mar 8, 2021",7 hours ago,2023-04-03 13:02:33,2023-04-02 11:02:33
katoyuji,615,14.0,2.0,24.0,"Mar 7, 2021","Feb 28, 2023",2023-04-03 13:02:40,2023-02-28 00:00:00
jplindo53000,615,110.0,8.0,123.0,"Feb 5, 2021","May 10, 2022",2023-04-03 13:02:47,2022-05-10 00:00:00
pedracaroberto,614,28.0,2.0,30.0,"Sep 28, 2020","Jul 31, 2022",2023-04-03 13:02:53,2022-07-31 00:00:00
killerp00p2006,614,141.0,8.0,107.0,"Jul 4, 2020","Jan 25, 2023",2023-04-03 13:03:00,2023-01-25 00:00:00
fujishu,614,7.0,0.0,14.0,"Jun 27, 2020",2 days ago,2023-04-03 13:03:07,2023-03-31 18:03:07
baigabdul,614,17.0,0.0,35.0,"Sep 3, 2019","Jan 18, 2022",2023-04-03 13:03:14,2022-01-18 00:00:00
cyberis89q,614,2399.0,51.0,2157.0,"Jun 1, 2019",3 days ago,2023-04-03 13:03:20,2023-03-30 18:03:20
NiceCreamGG,614,60.0,1.0,72.0,"Nov 21, 2018","Jul 1, 2022",2023-04-03 13:03:27,2022-07-01 00:00:00
serviz,614,158.0,4.0,141.0,"Jun 11, 2018",3 hours ago,2023-04-03 13:03:33,2023-04-02 15:03:33
chessavengeraarav,614,78.0,12.0,154.0,"Sep 2, 2017","Jun 28, 2022",2023-04-03 13:03:41,2022-06-28 00:00:00
onionspice,614,402.0,15.0,427.0,"Jul 11, 2017",2 days ago,2023-04-03 13:03:48,2023-03-31 18:03:48
Johnyae,614,1339.0,33.0,1363.0,"Nov 26, 2016",22 minutes ago,2023-04-03 13:03:54,2023-04-02 17:41:54
pozisuko,614,96.0,6.0,78.0,"Aug 21, 2015",8 hours ago,2023-04-03 13:04:01,2023-04-02 10:04:01
ilmemo,614,18.0,1.0,10.0,"Jan 4, 2023",26 days ago,2023-04-03 13:04:08,2023-03-07 18:04:08
amanoshuufu,614,19.0,2.0,24.0,"Mar 7, 2015","Jan 25, 2023",2023-04-03 13:04:15,2023-01-25 00:00:00
Sovereign001,614,396.0,39.0,356.0,"Nov 30, 2022",15 minutes ago,2023-04-03 13:04:21,2023-04-02 17:49:21
jovanmatic12,614,154.0,21.0,131.0,"Nov 22, 2022",1 day ago,2023-04-03 13:04:28,2023-04-01 18:04:28
Kouzaki21,614,12.0,1.0,10.0,"Oct 20, 2022",24 days ago,2023-04-03 13:04:35,2023-03-09 18:04:35
oiloohoo,614,557.0,18.0,551.0,"Apr 1, 2022",Just now,2023-04-03 13:04:41,2023-04-02 18:04:41
Sunnat000,614,11.0,1.0,28.0,"Feb 28, 2022","Apr 8, 2022",2023-04-03 13:04:48,2022-04-08 00:00:00
ChloranZee,614,75.0,5.0,62.0,"Sep 13, 2021",11 hours ago,2023-04-03 13:04:55,2023-04-02 07:04:55
trhai,614,6.0,0.0,20.0,"Sep 7, 2021","Oct 4, 2021",2023-04-03 13:05:02,2021-10-04 00:00:00
Akorasho,614,23.0,0.0,27.0,"Mar 28, 2021",4 days ago,2023-04-03 13:05:10,2023-03-29 18:05:10
Beckon30,614,21.0,0.0,28.0,"Feb 24, 2021","Jul 23, 2021",2023-04-03 13:05:16,2021-07-23 00:00:00
Integra-sama,614,16.0,1.0,16.0,"Feb 17, 2021","Jan 1, 2022",2023-04-03 13:05:23,2022-01-01 00:00:00
Savitar4822,614,31.0,3.0,18.0,"Feb 3, 2021","Apr 22, 2021",2023-04-03 13:05:30,2021-04-22 00:00:00
PuroHiya,614,13.0,0.0,17.0,"Jan 12, 2021",22 hours ago,2023-04-03 13:05:37,2023-04-01 20:05:37
BoilingHotMilk,613,154.0,19.0,128.0,"Sep 26, 2020",10 days ago,2023-04-03 13:05:44,2023-03-23 18:05:44
tpfw2343,613,247.0,10.0,229.0,"Aug 4, 2020",9 hours ago,2023-04-03 13:05:50,2023-04-02 09:05:50
Amrl95,613,908.0,69.0,875.0,"Jul 12, 2020",7 hours ago,2023-04-03 13:05:57,2023-04-02 11:05:57
Hakujiji,613,181.0,8.0,355.0,"Mar 18, 2020",3 hours ago,2023-04-03 13:06:03,2023-04-02 15:06:03
andrewkudo,613,,,,"Oct 4, 2018",11 hours ago,2023-04-03 13:06:10,2023-04-02 07:06:10
souma6,613,132.0,4.0,121.0,"Feb 11, 2016",1 day ago,2023-04-03 13:06:17,2023-04-01 18:06:17
dongssaw,613,39.0,5.0,22.0,"Feb 8, 2023",1 day ago,2023-04-03 13:06:24,2023-04-01 18:06:24
illuminatiagain,613,32.0,2.0,39.0,"Feb 4, 2023","Feb 20, 2023",2023-04-03 13:06:31,2023-02-20 00:00:00
mattypatty0715,613,189.0,30.0,194.0,"Jan 18, 2023",1 day ago,2023-04-03 13:06:37,2023-04-01 18:06:37
nolanborzoni,613,187.0,9.0,169.0,"Dec 24, 2022",10 hours ago,2023-04-03 13:06:44,2023-04-02 08:06:44
VentusNoa,613,154.0,19.0,149.0,"Sep 7, 2022",7 hours ago,2023-04-03 13:06:51,2023-04-02 11:06:51
ChevyPeters,613,226.0,29.0,179.0,"Jul 20, 2022",17 hours ago,2023-04-03 13:06:57,2023-04-02 01:06:57
ahmad202211,613,27.0,5.0,31.0,"Jun 12, 2022",14 hours ago,2023-04-03 13:07:04,2023-04-02 04:07:04
TechnoRag_UwU,613,20.0,2.0,20.0,"Apr 17, 2022",16 days ago,2023-04-03 13:07:10,2023-03-17 18:07:10
eisukesandaya,613,54.0,5.0,34.0,"Mar 30, 2022",1 day ago,2023-04-03 13:07:17,2023-04-01 18:07:17
yotam19,613,28.0,4.0,31.0,"Sep 4, 2021",1 day ago,2023-04-03 13:07:24,2023-04-01 18:07:24
XxDynamicJCxX,613,7.0,3.0,10.0,"Feb 12, 2021","Feb 17, 2023",2023-04-03 13:07:30,2023-02-17 00:00:00
haisijwkcochsbs,613,206.0,19.0,201.0,"Jan 31, 2021",2 days ago,2023-04-03 13:07:37,2023-03-31 18:07:37
Twazzy,613,43.0,6.0,68.0,"Jan 27, 2021",4 days ago,2023-04-03 13:07:44,2023-03-29 18:07:44
MrFireTiger,613,31.0,3.0,33.0,"Dec 18, 2020",19 hours ago,2023-04-03 13:07:50,2023-04-01 23:07:50
Leaf-666,612,27.0,1.0,20.0,"Nov 17, 2020",1 day ago,2023-04-03 13:07:57,2023-04-01 18:07:57
Rattsu,612,491.0,26.0,461.0,"Jul 22, 2020","Jan 2, 2022",2023-04-03 13:08:04,2022-01-02 00:00:00
Izunoha,612,32.0,2.0,43.0,"Feb 7, 2020",1 day ago,2023-04-03 13:08:10,2023-04-01 18:08:10
kwiktaktix,612,617.0,67.0,635.0,"Sep 27, 2018",15 hours ago,2023-04-03 13:08:17,2023-04-02 03:08:17
luapnhojtahubac,612,98.0,8.0,104.0,"Dec 13, 2016",16 days ago,2023-04-03 13:08:24,2023-03-17 18:08:24
xXTricoXx,612,74.0,8.0,64.0,"Feb 7, 2023",13 hours ago,2023-04-03 13:08:31,2023-04-02 05:08:31
condrianos,612,140.0,17.0,92.0,"Jan 29, 2023",2 days ago,2023-04-03 13:08:39,2023-03-31 18:08:39
penquinm8,612,44.0,5.0,31.0,"Dec 17, 2022",6 hours ago,2023-04-03 13:08:45,2023-04-02 12:08:45
U_R_EZ_lol,612,103.0,8.0,107.0,"Nov 25, 2022",1 day ago,2023-04-03 13:08:52,2023-04-01 18:08:52
kiminadzaki,612,123.0,11.0,87.0,"Nov 10, 2022",20 days ago,2023-04-03 13:09:00,2023-03-13 18:09:00
Amasawa-Ichika,612,25.0,3.0,23.0,"Sep 1, 2022",8 hours ago,2023-04-03 13:09:06,2023-04-02 10:09:06
DRSGMEdotORG,612,12.0,2.0,11.0,"Apr 3, 2022",7 days ago,2023-04-03 13:09:13,2023-03-26 18:09:13
Hanger27,612,748.0,60.0,724.0,"May 23, 2021",29 days ago,2023-04-03 13:09:19,2023-03-04 18:09:19
renkaisan,612,257.0,61.0,231.0,"May 22, 2021",1 day ago,2023-04-03 13:09:26,2023-04-01 18:09:26
chessgmboo,612,16.0,7.0,33.0,"Feb 21, 2021","Feb 27, 2023",2023-04-03 13:09:33,2023-02-27 00:00:00
DomainHunter,612,96.0,12.0,96.0,"Feb 15, 2021",27 days ago,2023-04-03 13:09:40,2023-03-06 18:09:40
yeah_baby-weee_hooo,612,210.0,19.0,222.0,"Feb 14, 2021","Feb 15, 2023",2023-04-03 13:09:46,2023-02-15 00:00:00
Flutnik,612,13.0,1.0,6.0,"Feb 5, 2021","Nov 10, 2021",2023-04-03 13:09:53,2021-11-10 00:00:00
ClarencedWendle,611,131.0,9.0,154.0,"Sep 30, 2020","Mar 2, 2022",2023-04-03 13:10:00,2022-03-02 00:00:00
BigbadOverlord,611,21.0,1.0,25.0,"Sep 6, 2020","Feb 20, 2023",2023-04-03 13:10:06,2023-02-20 00:00:00
ewlb,611,21.0,13.0,11.0,"Nov 4, 2019",1 hour ago,2023-04-03 13:10:14,2023-04-02 17:10:14
HereIsAHumanToEat,611,2094.0,308.0,2206.0,"Dec 17, 2011",5 hours ago,2023-04-03 13:10:20,2023-04-02 13:10:20
Franieee,611,111.0,7.0,131.0,"Oct 8, 2018",1 hour ago,2023-04-03 13:10:28,2023-04-02 17:10:28
VictorHideki,611,56.0,6.0,55.0,"Sep 1, 2018","Jul 12, 2022",2023-04-03 13:10:34,2022-07-12 00:00:00
airman417,611,72.0,3.0,72.0,"Sep 11, 2016","Feb 14, 2023",2023-04-03 13:10:41,2023-02-14 00:00:00
Spechge,611,67.0,19.0,48.0,"Mar 8, 2023",2 hours ago,2023-04-03 13:10:48,2023-04-02 16:10:48
mus1khaha,611,18.0,1.0,58.0,"Mar 8, 2023",7 hours ago,2023-04-03 13:10:55,2023-04-02 11:10:55
jumbo_crayon,611,207.0,22.0,169.0,"Dec 15, 2022",14 hours ago,2023-04-03 13:11:02,2023-04-02 04:11:02
Etits143,611,79.0,5.0,64.0,"Nov 28, 2022","Feb 27, 2023",2023-04-03 13:11:09,2023-02-27 00:00:00
NevinXD,611,20.0,2.0,16.0,"Nov 12, 2022",1 day ago,2023-04-03 13:11:16,2023-04-01 18:11:16
SHoang77,611,36.0,4.0,64.0,"Aug 21, 2022","Dec 19, 2022",2023-04-03 13:11:23,2022-12-19 00:00:00
YukiShira,611,6.0,2.0,15.0,"Jan 18, 2022","Feb 6, 2023",2023-04-03 13:11:30,2023-02-06 00:00:00
MrHardToReach,611,109.0,18.0,109.0,"Dec 7, 2021",9 hours ago,2023-04-03 13:11:37,2023-04-02 09:11:37
Haruka_Kazakiri,611,33.0,1.0,22.0,"Oct 28, 2021",2 hours ago,2023-04-03 13:11:44,2023-04-02 16:11:44
RandomeDood101,611,,,,"Oct 5, 2021",4 hours ago,2023-04-03 13:11:51,2023-04-02 14:11:51
tdg6661,611,9.0,0.0,19.0,"Mar 3, 2021","Jan 11, 2023",2023-04-03 13:11:57,2023-01-11 00:00:00
on8the8right8track,611,1850.0,51.0,1873.0,"Dec 3, 2020",11 hours ago,2023-04-03 13:12:04,2023-04-02 07:12:04
ReiTanuki,610,65.0,11.0,97.0,"Jul 9, 2020","Jan 28, 2023",2023-04-03 13:12:11,2023-01-28 00:00:00
AlessandroEffe,610,153.0,27.0,235.0,"Jan 19, 2020","Jun 18, 2022",2023-04-03 13:12:18,2022-06-18 00:00:00
lustlah12414,610,135.0,13.0,107.0,"Oct 30, 2019",3 hours ago,2023-04-03 13:12:25,2023-04-02 15:12:25
fuukoxx,610,247.0,101.0,363.0,"Nov 13, 2018","Feb 18, 2023",2023-04-03 13:12:32,2023-02-18 00:00:00
charlix29,610,83.0,3.0,90.0,"Jul 7, 2018","Mar 14, 2021",2023-04-03 13:12:39,2021-03-14 00:00:00
minatadrousy,610,727.0,72.0,747.0,"Jan 7, 2018","Feb 22, 2023",2023-04-03 13:12:45,2023-02-22 00:00:00
Gysondabosh,610,80.0,4.0,63.0,"Dec 27, 2017",4 hours ago,2023-04-03 13:12:52,2023-04-02 14:12:52
AlexCamppuzano,610,135.0,6.0,158.0,"Dec 10, 2009","Jun 30, 2022",2023-04-03 13:12:58,2022-06-30 00:00:00
PJdaChamp,610,20.0,5.0,23.0,"Nov 5, 2016",19 hours ago,2023-04-03 13:13:05,2023-04-01 23:13:05
slyyyyy66,610,22.0,1.0,35.0,"Apr 27, 2015",21 days ago,2023-04-03 13:13:12,2023-03-12 18:13:12
armaturasss,610,5.0,1.0,18.0,"Jan 6, 2023","Feb 25, 2023",2023-04-03 13:13:19,2023-02-25 00:00:00
Keipon,610,99.0,6.0,58.0,"Nov 29, 2022",Online Now,2023-04-03 13:13:26,2023-04-02 18:13:26
crenack,610,548.0,39.0,557.0,"Dec 25, 2014",12 minutes ago,2023-04-03 13:13:33,2023-04-02 18:01:33
grantsmews,610,138.0,16.0,108.0,"Jun 13, 2022",Just now,2023-04-03 13:13:40,2023-04-02 18:13:40
Darklokzz,610,625.0,36.0,569.0,"Aug 24, 2021",17 minutes ago,2023-04-03 13:13:46,2023-04-02 17:56:46
yujilll,610,12.0,1.0,26.0,"Aug 11, 2021",28 days ago,2023-04-03 13:13:53,2023-03-05 18:13:53
Light_yagami2802,610,21.0,1.0,29.0,"Jul 24, 2021",3 days ago,2023-04-03 13:14:00,2023-03-30 18:14:00
dropbear1001,610,132.0,11.0,149.0,"May 8, 2021",4 days ago,2023-04-03 13:14:07,2023-03-29 18:14:07
Akachyannnn,610,23.0,6.0,34.0,"Mar 14, 2021",1 day ago,2023-04-03 13:14:13,2023-04-01 18:14:13
Seitoshi,610,63.0,8.0,53.0,"Mar 1, 2021","Apr 19, 2021",2023-04-03 13:14:20,2021-04-19 00:00:00
viMorrowindiv,610,34.0,4.0,42.0,"Feb 11, 2021","May 1, 2022",2023-04-03 13:14:26,2022-05-01 00:00:00
Aika90,610,365.0,17.0,389.0,"Jan 20, 2021",13 days ago,2023-04-03 13:14:34,2023-03-20 18:14:34
Woorew,610,16.0,2.0,18.0,"Jan 5, 2021","Apr 20, 2022",2023-04-03 13:14:40,2022-04-20 00:00:00
Merlin965,610,460.0,38.0,601.0,"Dec 5, 2020",1 hour ago,2023-04-03 13:14:47,2023-04-02 17:14:47
ookinabaka,609,10.0,3.0,12.0,"Jul 14, 2020",20 hours ago,2023-04-03 13:14:54,2023-04-01 22:14:54
mrstrawcloud,609,257.0,16.0,247.0,"May 17, 2020",4 days ago,2023-04-03 13:15:01,2023-03-29 18:15:01
takumiss,609,204.0,19.0,234.0,"Mar 13, 2020","Dec 10, 2021",2023-04-03 13:15:07,2021-12-10 00:00:00
ersterband,609,100.0,9.0,100.0,"Mar 17, 2023",15 hours ago,2023-04-03 13:15:14,2023-04-02 03:15:14
vetri199307,609,268.0,22.0,233.0,"Feb 26, 2023",1 day ago,2023-04-03 13:15:21,2023-04-01 18:15:21
crackasauruss,609,32.0,0.0,32.0,"Feb 9, 2023","Feb 23, 2023",2023-04-03 13:15:28,2023-02-23 00:00:00
SinfulSquidward,609,137.0,10.0,150.0,"Jan 31, 2023",2 hours ago,2023-04-03 13:15:35,2023-04-02 16:15:35
ynk131,609,63.0,4.0,85.0,"Dec 18, 2022",2 days ago,2023-04-03 13:15:42,2023-03-31 18:15:42
tkbrugh,609,5.0,4.0,12.0,"May 8, 2022",1 hour ago,2023-04-03 13:15:48,2023-04-02 17:15:48
CursedSpirits,609,12.0,0.0,21.0,"Apr 12, 2022","Nov 18, 2022",2023-04-03 13:15:55,2022-11-18 00:00:00
UnclerogerDV,609,230.0,10.0,189.0,"Oct 24, 2021",20 hours ago,2023-04-03 13:16:02,2023-04-01 22:16:02
Yagami_Light01,609,12.0,1.0,21.0,"Oct 13, 2021",17 days ago,2023-04-03 13:16:09,2023-03-16 18:16:09
Subodh-000-00-1,609,269.0,39.0,249.0,"Apr 21, 2021","Mar 1, 2023",2023-04-03 13:16:16,2023-03-01 00:00:00
Jajimast,609,13.0,1.0,11.0,"Mar 13, 2021","Jan 2, 2023",2023-04-03 13:16:23,2023-01-02 00:00:00
AlexanderAnjou,609,15.0,0.0,65.0,"Dec 13, 2020","Jun 26, 2022",2023-04-03 13:16:30,2022-06-26 00:00:00
pepethefrogg,608,68.0,12.0,76.0,"Sep 16, 2019","Aug 2, 2022",2023-04-03 13:16:37,2022-08-02 00:00:00
Yukio_Tachibana06,608,253.0,11.0,282.0,"Oct 20, 2018","Nov 4, 2022",2023-04-03 13:16:44,2022-11-04 00:00:00
AmirulAzlan,608,184.0,18.0,170.0,"May 11, 2018",4 days ago,2023-04-03 13:16:50,2023-03-29 18:16:50
wasp171,608,28.0,3.0,39.0,"Feb 23, 2018",1 day ago,2023-04-03 13:16:57,2023-04-01 18:16:57
dragoncellist,608,24.0,7.0,33.0,"Jul 29, 2017",23 days ago,2023-04-03 13:17:03,2023-03-10 18:17:03
jgso1998,608,166.0,12.0,188.0,"Jan 22, 2017",1 day ago,2023-04-03 13:17:10,2023-04-01 18:17:10
sofiaeremeeva,608,7757.0,497.0,7893.0,"Jul 22, 2016",7 hours ago,2023-04-03 13:17:17,2023-04-02 11:17:17
AI_2806,608,15.0,0.0,11.0,"Jan 22, 2023",4 hours ago,2023-04-03 13:17:24,2023-04-02 14:17:24
hien61,608,,,,"Jan 5, 2023",3 hours ago,2023-04-03 13:17:30,2023-04-02 15:17:30
Additional_Msg,608,15.0,1.0,20.0,"Dec 28, 2022",1 hour ago,2023-04-03 13:17:38,2023-04-02 17:17:38
SmurfKaru777,608,75.0,8.0,85.0,"Oct 15, 2022",22 days ago,2023-04-03 13:17:44,2023-03-11 18:17:44
ScarletWitch100,608,338.0,20.0,311.0,"Jun 20, 2022",16 hours ago,2023-04-03 13:17:51,2023-04-02 02:17:51
YuzuruUruzuy,608,48.0,2.0,37.0,"Sep 20, 2021",4 hours ago,2023-04-03 13:17:58,2023-04-02 14:17:58
HokageArthur7,608,413.0,20.0,444.0,"Jul 20, 2021",3 hours ago,2023-04-03 13:18:05,2023-04-02 15:18:05
SykoNinja,608,135.0,8.0,122.0,"Mar 1, 2021",19 hours ago,2023-04-03 13:18:12,2023-04-01 23:18:12
HESMOND540,608,104.0,17.0,110.0,"Feb 5, 2021","Oct 15, 2022",2023-04-03 13:18:19,2022-10-15 00:00:00
chrbryan22,608,909.0,48.0,917.0,"Feb 3, 2021",2 days ago,2023-04-03 13:18:25,2023-03-31 18:18:25
emmelis,608,249.0,20.0,285.0,"Dec 21, 2020",20 days ago,2023-04-03 13:18:33,2023-03-13 18:18:33
Sirinano2,607,8.0,3.0,12.0,"Nov 23, 2020","Sep 13, 2022",2023-04-03 13:18:39,2022-09-13 00:00:00
smurfm3,607,215.0,20.0,238.0,"Nov 1, 2012",8 hours ago,2023-04-03 13:18:46,2023-04-02 10:18:46
jhealy33,607,81.0,5.0,82.0,"Jul 12, 2020",2 hours ago,2023-04-03 13:18:53,2023-04-02 16:18:53
PotterJon8,607,270.0,20.0,277.0,"Jun 17, 2020","Jan 18, 2022",2023-04-03 13:18:59,2022-01-18 00:00:00
tomokiyamamoto,607,25.0,5.0,46.0,"Nov 22, 2019",2 days ago,2023-04-03 13:19:06,2023-03-31 18:19:06
ACELOL,607,60.0,2.0,64.0,"Aug 30, 2019",29 days ago,2023-04-03 13:19:13,2023-03-04 18:19:13
jmillllllls,607,1118.0,86.0,1162.0,"Apr 29, 2019",49 minutes ago,2023-04-03 13:19:19,2023-04-02 17:30:19
ramaboii,607,192.0,22.0,197.0,"Apr 6, 2017",13 hours ago,2023-04-03 13:19:26,2023-04-02 05:19:26
soleil_d_ete,607,19.0,2.0,18.0,"Feb 9, 2023",29 days ago,2023-04-03 13:19:33,2023-03-04 18:19:33
Kiyotaka0007,607,14.0,1.0,15.0,"Dec 13, 2022",2 days ago,2023-04-03 13:19:41,2023-03-31 18:19:41
Kilbille,607,27.0,5.0,36.0,"Nov 28, 2022",2 days ago,2023-04-03 13:19:48,2023-03-31 18:19:48
endddddddddddm,607,96.0,1.0,92.0,"Nov 14, 2022","Feb 7, 2023",2023-04-03 13:19:55,2023-02-07 00:00:00
shirashino,607,15.0,0.0,17.0,"Oct 18, 2022","Jan 15, 2023",2023-04-03 13:20:02,2023-01-15 00:00:00
fatbatman21,607,655.0,69.0,619.0,"Oct 10, 2022",2 hours ago,2023-04-03 13:20:09,2023-04-02 16:20:09
Arvan_Famille-II,607,16.0,1.0,19.0,"Sep 23, 2022","Nov 20, 2022",2023-04-03 13:20:15,2022-11-20 00:00:00
Tsumiki-mikan,607,20.0,0.0,12.0,"Sep 19, 2022",21 hours ago,2023-04-03 13:20:22,2023-04-01 21:20:22
IceFroG0715,607,148.0,17.0,129.0,"Sep 7, 2022","Dec 10, 2022",2023-04-03 13:20:29,2022-12-10 00:00:00
Nemuri-Kyoshiro1,607,275.0,21.0,278.0,"Jul 19, 2022","Dec 20, 2022",2023-04-03 13:20:36,2022-12-20 00:00:00
juskrishmon,607,240.0,5.0,258.0,"Jun 18, 2022","Dec 20, 2022",2023-04-03 13:20:43,2022-12-20 00:00:00
Akumi1,607,173.0,3.0,168.0,"May 9, 2022","Dec 19, 2022",2023-04-03 13:20:50,2022-12-19 00:00:00
Xcrib1st,607,75.0,5.0,59.0,"Apr 6, 2022","Feb 1, 2023",2023-04-03 13:20:56,2023-02-01 00:00:00
aDropOfLove,607,89.0,4.0,112.0,"Mar 30, 2022",Just now,2023-04-03 13:21:03,2023-04-02 18:21:03
goku1496,607,17.0,6.0,18.0,"Jul 15, 2021","Oct 18, 2021",2023-04-03 13:21:09,2021-10-18 00:00:00
a_margat,607,39.0,2.0,31.0,"May 12, 2021","Jul 4, 2021",2023-04-03 13:21:16,2021-07-04 00:00:00
sHlrOSoRa,607,147.0,32.0,157.0,"Apr 22, 2021","Jul 20, 2022",2023-04-03 13:21:23,2022-07-20 00:00:00
